y90hK650xOQ,6.28041e-05,2.87569e-05,0.000105076,0.000165811,0.000114797,5.59526e-05,0.000125147,9.53042e-05,0.000107491,4.60526e-05,5.95865e-05,5.84156e-05,4.33851e-05,0.000165487,0.000113328,3.71691e-05,9.86955e-05,0.00012557,2.17151e-05,7.76792e-05,5.97616e-05,9.29721e-05,0.000182962,7.73327e-05,2.44923e-05,0.000111611,0.00010389,0.000167831,5.02495e-05,0.00019417,5.28428e-05,4.16608e-05,6.44209e-05,3.83918e-05,4.35982e-05,3.91292e-05,5.60646e-05,0.000319957,4.55667e-05,5.77529e-05,0.000188622,6.3202e-05,5.4429e-05,0.000136698,0.000839298,0.000113758,0.000202846,0.000798717,0.000117776,4.66917e-05,6.87046e-05,0.000393823,4.88709e-05,0.000144693,0.000128391,8.6711e-05,0.000169502,5.97985e-05,2.93588e-05,7.08816e-05,0.000164353,7.20808e-05,9.38763e-05,0.000198516,0.000114328,0.000224198,2.10556e-05,0.000131775,0.000198435,3.75029e-05,6.89226e-05,0.000395766,0.000156153,0.000140269,7.99661e-05,0.000100577,3.59823e-05,8.84035e-05,5.33761e-05,6.12141e-05,3.92366e-05,1.52931e-05,0.000114031,2.0233e-05,5.53806e-05,5.36644e-05,0.000130798,0.000136945,4.23831e-05,5.07167e-05,5.39875e-05,5.56089e-05,0.000115448,0.000135811,0.000127516,5.99651e-05,7.45881e-05,6.8826e-05,5.31739e-05,6.08815e-05,3.46573e-05,0.000116925,7.18566e-05,8.86584e-05,4.88892e-05,9.41432e-05,0.000317453,0.000241531,1.56762e-05,0.000150092,9.75921e-05,5.11291e-05,6.66929e-05,7.81663e-05,5.80214e-05,0.000295421,5.07813e-05,4.62097e-05,8.33069e-05,7.06605e-05,9.32706e-05,1.08893e-05,5.56609e-05,0.000193747,5.19194e-05,7.98868e-05,5.38179e-05,7.38869e-05,7.13426e-05,0.000108298,2.83854e-05,5.31911e-05,0.000117359,8.53811e-05,4.35806e-05,2.08863e-05,4.6909e-05,3.35557e-05,0.000107501,0.000194767,0.000134551,0.000212724,0.00010545,0.000458433,5.44224e-05,4.08508e-05,9.78322e-05,2.84954e-05,9.04527e-05,6.79695e-05,0.00011559,4.37906e-05,0.000113164,6.18631e-05,3.72482e-05,9.49886e-05,5.72953e-05,7.23558e-05,2.42872e-05,6.24287e-05,7.90477e-05,9.06566e-05,3.53752e-05,3.75949e-05,0.000184299,7.38804e-05,7.69028e-05,5.56615e-05,5.48573e-05,2.88942e-05,5.92869e-05,4.09027e-05,9.03779e-05,0.000339042,6.82144e-05,0.000125611,8.19935e-05,9.98713e-05,0.000412771,7.43394e-05,9.56767e-05,7.62822e-05,0.00071352,0.000123152,0.000185754,9.69921e-05,3.13806e-05,0.000399592,6.09601e-05,0.000371072,2.78033e-05,8.80845e-05,5.3939e-05,0.000247052,3.83784e-05,0.000281353,3.64965e-05,9.92276e-05,1.84423e-05,8.27648e-05,3.9298e-05,3.53636e-05,2.71587e-05,6.69458e-05,1.97936e-05,3.25458e-05,3.2403e-05,2.2243e-05,0.0001032,9.71452e-06,4.68868e-05,0.000112005,7.82871e-05,5.56018e-05,1.92161e-05,0.000107997,8.54169e-05,0.00023045,0.000482897,5.28293e-05,0.000170129,3.72957e-05,0.00040848,0.000772341,0.000132273,0.000440832,0.000153934,4.58836e-05,0.00106409,0.000118499,6.78699e-05,8.92474e-05,5.50565e-05,0.000203283,9.01754e-05,0.000186431,0.000158646,2.38821e-05,0.000125005,8.57117e-05,2.343e-05,1.95629e-05,2.17433e-05,3.63151e-05,4.20613e-05,2.76068e-05,0.000184013,9.32469e-05,4.55139e-05,5.02714e-05,0.000202041,0.000163675,0.000215339,4.75722e-05,4.20555e-05,0.000335994,4.95382e-05,1.91427e-05,3.69646e-05,0.000206849,0.000405932,8.28828e-05,5.84112e-05,5.75367e-05,6.14713e-05,0.000167485,1.84673e-05,6.34956e-05,4.53838e-05,3.87884e-05,8.71341e-05,4.65254e-05,3.57443e-05,7.59968e-05,4.24436e-05,0.000173513,9.40083e-05,6.8692e-05,3.53565e-05,6.22279e-05,3.82967e-05,4.25391e-05,2.24998e-05,3.54239e-05,6.61828e-05,0.000113974,6.08126e-05,5.25214e-05,0.000514136,0.000174744,3.50629e-05,6.34213e-05,0.000193085,2.50999e-05,0.000202182,2.10449e-05,0.000329857,6.43685e-05,4.89448e-05,1.86484e-05,5.29307e-05,1.75684e-05,9.96478e-05,3.49188e-05,5.43597e-05,5.96409e-05,9.57155e-05,4.36594e-05,8.65407e-05,0.000311485,7.64794e-05,1.97233e-05,0.000427459,0.000447871,0.00018763,3.88747e-05,2.60254e-05,0.000164504,0.000386061,7.39557e-05,5.65864e-05,7.21112e-05,0.000114366,0.000170349,0.000135415,0.000184614,4.58458e-05,9.11713e-05,2.99513e-05,0.000748663,4.33134e-05,0.000429528,8.07557e-05,0.000122557,0.000137162,1.20672e-05,0.000234587,7.11155e-05,0.00045625,6.74424e-05,0.000123342,0.000358917,0.000225829,8.25003e-05,9.4603e-05,0.000163274,0.000747155,5.09619e-05,9.28131e-05,0.000204454,0.000188602,5.03242e-05,0.000557607,0.000286405,0.000129632,0.000288632,0.000595705,7.81789e-05,6.36574e-05,4.58849e-05,8.38918e-05,0.000271563,0.000127987,4.17258e-05,3.36161e-05,1.55994e-05,4.32437e-05,6.41132e-05,3.96381e-05,0.000177152,0.000337267,2.31948e-05,0.000127863,0.000352866,7.42628e-05,0.000372528,0.000132844,0.000200265,0.00274264,0.00037744,0.000522028,3.62329e-05,0.000216911,7.67219e-05,3.59478e-05,1.48291e-05,7.16524e-05,9.32454e-05,3.72637e-05,2.32034e-05,8.07091e-05,5.05938e-05,3.56884e-05,3.45166e-05,3.56532e-05,2.7841e-05,5.34062e-05,0.000100493,4.31012e-05,4.25116e-05,4.54967e-05,0.000104201,2.32428e-05,2.27389e-05,3.47639e-05,3.49142e-05,1.28084e-05,2.45737e-05,0.000953132,0.000139699,6.57833e-05,0.00042636,4.52677e-05,2.18808e-05,5.68154e-05,5.57458e-05,8.3387e-05,0.000203753,2.8865e-05,0.000121212,3.74068e-05,6.71743e-05,0.000107631,9.27663e-05,4.5941e-05,5.36519e-05,9.30048e-05,7.37118e-05,1.62832e-05,0.000122801,3.0494e-05,3.01832e-05,4.47952e-05,2.33487e-05,5.2403e-05,6.72928e-05,2.66453e-05,5.64501e-05,8.60539e-05,2.04751e-05,0.000112398,4.05353e-05,0.000426366,0.000512604,0.000137875,0.000100955,2.48108e-05,0.0323989,0.013884,0.0561276,0.000175821,0.000318396,0.00019218,7.40379e-05,2.51235e-05,9.00909e-05,0.0110289,0.00294337,0.000137586,0.000408524,0.000224724,0.000146618,5.30624e-05,0.000258642,0.000151186,9.78585e-05,7.28693e-05,5.0456e-05,0.000105269,8.49984e-05,9.9881e-05,4.30745e-05,0.000211237,7.42953e-05,0.000129856,8.62193e-05,0.000152854,0.000175599,0.000348753,0.000338253,3.8661e-05,8.51229e-05,6.05081e-05,0.000152407,0.000215965,0.000433705,0.000310578,0.000154613,0.000752499,0.000901422,8.47835e-05,6.03299e-05,6.05286e-05,7.88481e-05,0.000154317,0.000126492,0.000119494,0.000243043,0.000147805,8.47728e-05,6.43733e-05,0.000220013,0.000136065,5.43653e-05,0.000413325,0.000751894,0.000967867,0.000440423,1.50408e-05,0.00141168,8.40958e-05,0.000186033,9.0157e-05,0.000275953,0.000145453,0.000207136,4.43981e-05,0.000133135,6.8506e-05,0.000292703,0.000115097,1.69901e-05,2.43508e-05,6.2436e-05,9.48596e-05,6.8326e-05,8.82532e-05,6.40337e-05,0.000350547,0.000157118,0.000181478,0.00291174,0.000134853,0.000218025,3.35553e-05,0.00208246,8.05474e-05,8.89255e-05,0.000215448,0.00016633,0.000856544,0.0016947,0.000136524,0.000140302,4.30867e-05,2.67611e-05,0.000306908,0.000120018,0.000296476,8.85973e-05,9.60868e-05,0.000471543,0.000438798,0.000162202,5.99659e-05,4.69278e-05,0.000129091,3.32044e-05,0.000108803,8.73816e-05,0.000603184,4.17728e-05,0.000425898,4.53028e-05,6.2424e-05,0.000509126,0.0392242,4.85286e-05,0.000186306,0.00025572,4.04697e-05,0.000187277,0.00010894,3.90579e-05,0.000427756,0.00175107,0.000153102,0.000145919,0.000188011,0.000389373,0.0003173,0.000198666,0.000181022,0.000115902,4.67613e-05,0.000149355,0.000158618,0.000155784,8.90693e-05,0.0240073,0.000550927,0.00124018,0.000370769,0.000269798,0.00016867,0.00414088,3.30681e-05,0.000134407,1.73986e-05,0.000281596,1.6678e-05,6.10323e-05,4.62926e-05,0.000674472,0.000157275,0.000100153,2.8675e-05,0.00018826,0.00030799,4.05955e-05,7.36415e-05,0.000342134,0.00133041,0.00470274,0.000644536,0.000158706,0.00363979,0.00381134,0.000170826,0.0020267,0.000346192,3.42182e-05,4.77854e-05,0.000150179,5.84406e-05,0.000108281,0.0003106,0.000330251,2.53733e-05,8.74136e-05,3.02832e-05,4.01274e-05,8.32376e-05,8.71147e-05,0.000412523,8.49902e-05,9.41732e-05,4.81791e-05,3.67663e-05,4.14796e-05,2.44382e-05,6.1405e-05,3.36347e-05,6.93899e-05,5.24777e-05,5.10516e-05,4.60754e-05,5.63444e-05,0.000110887,3.97818e-05,8.64748e-05,0.000155255,5.47339e-05,7.76864e-05,0.000130447,7.58689e-05,0.000149587,0.000223634,0.000339977,6.91173e-05,5.27119e-05,7.6346e-05,0.000156601,6.22996e-05,0.000142799,9.05655e-05,0.000178618,6.03835e-05,0.000131542,0.000442003,0.00010505,4.6275e-05,8.30258e-05,0.000331818,1.35967e-05,3.6451e-05,0.000561585,6.33122e-06,8.25167e-05,9.6465e-06,4.55145e-05,1.54975e-05,3.24572e-05,5.27212e-05,4.34389e-05,5.81043e-05,1.50852e-05,8.82087e-05,9.16461e-05,7.05314e-05,1.46661e-05,0.000107171,3.02602e-05,0.000136918,4.19678e-05,2.59831e-05,1.09029e-05,4.21324e-05,0.000447747,1.96602e-05,3.74143e-05,2.62676e-05,0.000886719,1.89802e-05,6.645e-05,9.93375e-05,0.00013928,8.63354e-05,0.000103247,0.000413511,6.79296e-05,7.94442e-05,3.49821e-05,2.93815e-05,3.26039e-05,2.09076e-05,6.00199e-05,3.71069e-05,6.24616e-05,1.79987e-05,9.18659e-05,9.97676e-05,3.71174e-05,8.18433e-05,3.30486e-05,2.37933e-05,3.34646e-05,6.33216e-05,0.000107838,5.06612e-05,0.00012089,0.000101414,3.09577e-05,3.47468e-05,0.000144832,9.19087e-05,0.00065871,0.000105887,0.000212119,0.00018183,0.000102128,0.000155183,4.71161e-05,0.000183979,7.56776e-05,2.32428e-05,0.000115023,6.90245e-05,0.000658189,0.000201654,9.21969e-05,0.000287379,0.00101541,0.000103483,0.00039851,4.43901e-05,0.000177743,0.000991908,4.00586e-05,0.000235485,0.000910375,0.000197285,1.18721e-05,7.14486e-05,4.41943e-05,0.000127486,5.72351e-05,4.48774e-05,0.000147042,3.16217e-05,7.97872e-05,6.04448e-05,0.000349035,0.000528573,4.00143e-05,5.9158e-05,0.0175014,0.000134865,0.222501,0.000586127,0.000101417,0.00185165,0.000358589,0.000466136,0.000801419,0.00298448,6.77606e-05,0.000435649,9.76324e-05,0.000332474,1.83781e-05,0.000447123,0.000283176,0.000450059,0.00528294,4.36244e-05,0.0005599,0.00298244,0.000192837,0.00467588,0.000100051,6.88476e-05,0.00016316,4.42302e-05,7.84463e-05,0.203307,0.000136104,0.000978399,0.000153656,2.60837e-05,0.00051163,0.000674483,0.000151658,0.000407486,3.31235e-05,0.00284594,1.78769e-05,0.000615124,0.000151512,3.57358e-05,0.000968002,5.98699e-05,0.000193921,0.000637031,0.000263628,0.00700349,9.41076e-05,0.00118212,0.000258953,4.94631e-05,8.41201e-05,0.000154846,7.02035e-05,0.0687757,0.000123413,3.79498e-05,0.000208087,0.0100984,0.000225383,3.9907e-05,7.23078e-05,0.00250972,6.97342e-05,8.65627e-05,0.000623179,0.000148674,0.000169146,0.00276394,2.93249e-05,0.00139098,2.40044e-05,0.000111479,0.000102335,0.000637808,0.000669053,0.000735972,0.00246236,0.000263106,3.85617e-05,0.000201004,7.27073e-05,3.03948e-05,0.00153235,2.50586e-05,0.000187184,0.00262203,0.00705222,0.000115019,0.0136991,0.000169541,0.000439457,0.000334959,0.000554614,7.5528e-05,0.000155278,0.000147176,0.000180933,0.000550845,9.11935e-05,3.06662e-05,9.51813e-05,0.0024635,8.9377e-05,7.01126e-05,0.000120081,0.00183674,7.76461e-05,0.000169143,2.72023e-05,0.000593843,0.000119877,7.63709e-05,0.000266029,0.000664125,4.33163e-05,0.000408363,0.000674145,8.55569e-05,0.000141625,0.00733791,0.00467206,0.000546654,0.00207439,7.87301e-05,7.46724e-05,9.09805e-05,1.65061e-05,3.53687e-05,0.00010331,0.000279277,0.000226878,0.000101158,0.000173031,6.79023e-05,0.00199204,0.000214476,0.000349784,7.37818e-05,0.000621231,0.000112152,0.000118967,0.000183688,4.35404e-05,5.78077e-05,5.11239e-05,0.00381509,0.00230419,0.000101348,4.36043e-05,1.45629e-05,0.000829945,0.00032851,2.31212e-05,0.000242896,2.75499e-05,0.000365424,1.24995e-05,0.000301131,5.1163e-05,9.28106e-05,0.000505479,0.000351932,0.000274182,0.00421479,0.000177483,1.94109e-05,0.000235502,0.000552654,0.000103327,0.00732765,8.87884e-05,0.000297321,7.98654e-05,0.000669476,0.000595288,0.000370476,3.70742e-05,0.000502508,0.000459745,5.74699e-05,4.92974e-05,0.00100667,6.70692e-05,0.000380255,0.00130139,0.000115386,0.000335058,0.00575452,0.00345612,0.000918865,0.000624032,0.00130691,9.04065e-05,0.000118152,0.000533669,0.000584204,4.02094e-05,3.69157e-05,9.29261e-05,0.000100931,0.00010983,0.000160039,0.000175677,4.04516e-05,0.000420521,0.000193098,6.44407e-05,0.000176919,0.00076981,5.88168e-05,4.6858e-05,0.000231698,0.000138534,0.000155531,0.000181078,3.74579e-05,0.00065032,9.71409e-05,0.00308735,0.000121999,0.000356653,6.28043e-05,6.28042e-05,6.28041e-05,6.28041e-05,6.28043e-05,6.2804e-05,6.2804e-05
