y9NOSK4djzI,0.106517726099,0.0183581257852,2.98753927965,0.193069092689,0.174598059466,1.11683915202,0.00171387494222,0.229304057666,-20.6971698827,1.49649492817,0.182518223186,-0.195686963957,-0.16546115544,0.130596090576,0.0370556571362,0.0117755404856,-0.048432129573,-0.0315883896187,0.0646776498827,0.0641022625681,0.0922589143862,0.00157717480015,0.0012969642068,0.00240626904917,0.00225967784719,0.00216381994107,0.00267037356753,0.0022747360344,0.00191631745501,0.00169557078929,0.00734026088938,0.00114962958302,0.00132939098878,0.0030932385868,0.0345089275385,0.0119969247099,0.300114575586,0.0595449009369,0.0435495078549,0.351623889315,0.0120103907276,0.0992399335151,5.98883331022,0.551587089556,0.464775658377,0.381206108064,0.224978090041,0.274933057949,0.202775152509,0.20501818703,0.17793431829,0.190770174422,0.204709077471,0.148425224087,0.209872592368,0.00255611887666,0.00234352773762,0.002228073864,0.00250894970364,0.00171850022817,0.00248477129408,0.00189608421844,0.0021953433944,0.00155671566463,0.0292679274583,0.00154011259156,0.00139231361236,0.00794306246623
y9ZDocORkp8,0.0416486639046,0.0491718370693,3.17501153868,0.121740170412,0.14159078331,0.335826678005,0.000691594185819,0.0464399092971,-19.3361057399,2.29153556977,0.490673451751,0.325705964975,-0.047767191236,0.117535002397,0.0849164981343,0.0845031700067,-0.0197144913902,0.0861850591704,-0.00491360900273,0.0534977809294,0.0866494324498,0.000781405933515,0.000919747078829,0.00293408662388,0.00182937690186,0.0028401974498,0.00200367245751,0.00116556432872,0.00107370050387,0.00126986793395,0.00362786862971,0.00201096721993,0.000713605587797,0.00236864404026,0.0163423096562,0.0198102132887,0.277407545893,0.0267268458886,0.0158957482582,0.215375560662,0.000429263457075,0.0491294216001,1.22021169493,0.430082067743,0.317276800558,0.262051914248,0.311988848425,0.309127623183,0.234267630346,0.314439256775,0.281221705396,0.245701064664,0.243166471728,0.248869896914,0.213478050123,0.00129166065016,0.00163502813344,0.00325991464551,0.00238869706357,0.0031431715692,0.00506620596707,0.00211003029931,0.00146036456721,0.00174099349801,0.00642368721887,0.00360615311649,0.0017089474828,0.00208805875246
y9RoFCKy7aU,0.0375763456834,0.0112774541441,3.04883436888,0.0998814384028,0.115839870893,0.307970519214,0.000646966474055,0.0455295614181,-21.5458207941,1.88693170165,0.198675878931,0.179405493174,0.0356687970253,0.287725364822,0.283018303418,-0.0433756562934,0.0984553237476,0.088332327582,-0.0207209264721,0.0378706988267,0.0041070155356,0.000618463196306,0.000687822525319,0.00130588806145,0.00364063257553,0.00322832286874,0.00193568404906,0.00143697693278,0.00150715108645,0.00134618401833,0.000673401018623,0.00115789058381,0.000817431708901,0.00147498916833,0.0170227193028,0.00959935999727,0.210938134971,0.0214781527791,0.0143811950881,0.197961016682,0.000690815892744,0.0407780279122,2.27326430261,0.472531055518,0.475338444281,0.232663515309,0.283171313495,0.263613002463,0.301228429864,0.213393674063,0.167512450294,0.180053705435,0.161470737518,0.117021613647,0.131474288953,0.00083480404902,0.00111324464473,0.00157359720071,0.00257895873911,0.00250035240104,0.00185004180881,0.00109828330005,0.00134263256111,0.000936620287774,0.000509565405627,0.00122343439421,0.00108546901933,0.000757762569417
y9KE-0tdFcg,0.0730879412525,0.0894081140648,3.10032174676,0.185801109039,0.191098526639,0.587269000762,0.00371156161948,0.106484038359,-18.6464990105,1.84732588352,0.0583531680939,0.177725766434,-0.0746453496782,0.169856948334,0.153740015054,0.0976984748237,0.0423611015179,0.078863713752,0.00716308932516,0.0855931095769,0.0136595114091,0.0010595400963,0.00155667725825,0.00298701851291,0.00289909947709,0.00211125512352,0.00181001716224,0.00156760680109,0.00146607813537,0.0012627527106,0.00554745388034,0.00106013916375,0.000870700977064,0.00266856333656,0.0379795036454,0.0540917817326,0.21230448407,0.042381152322,0.0283636936559,0.379795049991,0.0467469917771,0.111164252399,4.47388749271,0.497117818335,0.462234439799,0.335499393054,0.232590026118,0.220946355544,0.208466691548,0.205956131343,0.212216528728,0.196899220218,0.167464804308,0.158578383385,0.164334285265,0.00145636650397,0.00362752520149,0.00306717797798,0.00318945245889,0.0016977924488,0.00140944783467,0.00194459003162,0.00389701723394,0.00212157313178,0.0239765056035,0.00109544674638,0.000856418944498,0.00662301866163
y9Lr1nH02jE,0.0466187344881,0.0364167834581,2.93705973357,0.146667033485,0.166060746317,0.35593704452,0.00241546441271,0.0419382298374,-21.0734581663,2.20048890961,0.403283826202,-0.0272511741136,0.091725699197,0.179799576273,0.16199720979,0.0830656184042,0.0676304365819,0.164234862935,0.0163986311573,0.0934604505687,0.00389793752754,0.00080392485378,0.000797743749522,0.00242705235748,0.00195454843877,0.00127394538254,0.00144996654131,0.00133389510501,0.00104056310488,0.000695542845151,0.00345685572675,0.000652525829305,0.000827436045215,0.00196570671743,0.0270050654236,0.0225190719087,0.306044480353,0.04913829576,0.0360053037476,0.306392635921,0.0165454035642,0.0555812263058,4.49938086595,0.676719659829,0.600838992785,0.398499488171,0.300750658464,0.25271753044,0.241352266429,0.233114531714,0.222994711196,0.20447938109,0.2061510138,0.193266440981,0.152546249351,0.0013292927418,0.00135872902671,0.00400651960316,0.00220283007414,0.00155619699023,0.00326916587424,0.00109802930312,0.00113650306922,0.0013462272542,0.0210986022908,0.000736656707725,0.000675860415344,0.00582939567329
y9KuqY8VXic,0.0579665351542,0.0449902385557,3.19325351844,0.146491547954,0.166103322792,0.457913822989,0.000640703227867,0.0726387784551,-18.8485677813,1.73383238449,-0.0171158674049,0.172160861775,0.146881985093,0.247364127949,0.0476175376907,0.172697664738,-0.0289324461677,-0.0731890322192,-0.0686180777339,0.0730861811702,0.0812508708744,0.00161704827871,0.00167276452236,0.00552657747036,0.00230559783756,0.00142136470002,0.000927188165086,0.00104807682599,0.00101793389706,0.00104766239808,0.000888330163098,0.000846229807818,0.00184395965854,0.0025420829101,0.0227652868079,0.015007127753,0.168616492659,0.0344468411628,0.0235532125227,0.205856008525,0.000649942168619,0.0385514458048,2.18481321002,0.414161638798,0.642303332268,0.367985894871,0.320591626906,0.299002331776,0.220682827363,0.293140006111,0.29973257058,0.237917488724,0.251895318909,0.267964635302,0.246246726063,0.00197947446772,0.00297683083645,0.0176587208708,0.00535174848546,0.00222265425398,0.00154520703538,0.0014903357919,0.00114946626351,0.00219008033269,0.00193962118872,0.00153032512567,0.00202034287925,0.00488909450604
y9dKo7HLVS4,0.122321934738,0.0369129542349,2.97063934912,0.230560470323,0.194955869511,1.09069174919,0.00216709198496,0.263543537415,-20.6017231406,1.04720403345,0.125147337747,0.272928020347,0.0912891086943,0.116367483962,-0.0923050439452,-0.0117613827123,0.0860867626818,0.228962077781,0.301094261061,-0.0299050870024,-0.0722086724102,0.000369593674097,0.000415507403761,0.00109606372458,0.00119777810166,0.000731472652698,0.00142641390892,0.00149337693511,0.00159175494996,0.00163452989207,0.0104832950342,0.00117229072525,0.000627011452353,0.00346031662136,0.0559293951845,0.0184787951526,0.395838509358,0.0684239227055,0.0487139352459,0.461643278089,0.0262778659395,0.150640908896,7.09660792465,0.620140794217,0.533112033551,0.448988236052,0.342861044021,0.443274825188,0.315764260652,0.302530921051,0.272160537918,0.370262869351,0.310342912958,0.246042402589,0.250101933021,0.000328871850244,0.000531009218329,0.00106419102142,0.00106539406946,0.000678302138875,0.00276920937707,0.00241646959078,0.00197020043236,0.00165479566989,0.0358861878526,0.00115077261458,0.000687369589449,0.00982016175308
y9uwGiezEq0,0.0793513271558,0.182397553227,3.2335462746,0.193549202094,0.192581652072,0.705115694499,0.000162151918748,0.100221892077,-16.6218619789,1.07830569074,0.282756704157,0.389505761522,0.0482448782049,0.228219474009,0.10022785047,0.0430425428331,0.0314034421011,0.199070028408,0.0482725934629,0.080423843337,-0.204389256457,0.000484376932568,0.000474724998123,0.00119424954824,0.0011144960834,0.00179641869263,0.00155216799324,0.00107044725395,0.000611689106446,0.00132061617795,0.0013188620981,0.00166096295877,0.00070930371058,0.000932077604767,0.0220412871795,0.0585258811299,0.126734615825,0.0183516297798,0.0138723086903,0.259060633322,6.65867498166e-05,0.0519730572607,0.726828434739,0.344363917316,0.406997299564,0.268023127262,0.230571884295,0.209483203598,0.168462593077,0.176820312323,0.173768409737,0.171486413842,0.153726898673,0.150100763505,0.199290365459,0.00043317133415,0.000510374120105,0.000912938697398,0.00138076280015,0.00131335308222,0.0011213632828,0.000751887017285,0.000628802157815,0.0010606469504,0.00104603543825,0.00173319664378,0.00081685486043,0.000511437419374
y9bEFbo_q-k,0.0526690892462,0.0131660297979,3.0431775067,0.123950849436,0.134620204653,0.465017189585,0.000718441450174,0.087052532124,-21.3216599964,2.25432695072,0.527385826896,0.251167211376,0.323459960116,0.123409848126,-0.0518670905348,0.000583215509993,0.14228572893,0.0648400292989,-0.105547525385,0.00501729805413,0.0153733561997,0.00155425835025,0.00155373463763,0.00232650088541,0.00301909132815,0.00347562719921,0.00225707134338,0.00158196041432,0.0010821873095,0.00163854335455,0.00271298064869,0.00202169196121,0.00253105223993,0.00271584184901,0.0207405302906,0.00850555558067,0.213568320986,0.0305700751303,0.0138605120758,0.288568174439,0.00030869417769,0.084250058394,1.15371691058,0.515885587384,0.578551877131,0.371889963212,0.255515773645,0.296719085418,0.275693420253,0.348218222538,0.386591066251,0.405356420161,0.320570919533,0.337622383748,0.358776132434,0.00293785126636,0.00478840394087,0.00302536119645,0.00368505355787,0.00443856434448,0.00394003771802,0.00255611419353,0.00121611147032,0.00252718847151,0.00521170141618,0.00312426004743,0.0059686252085,0.00244696078825
y95cx59bQvg,0.0587297049784,0.0879189048297,2.949281195,0.148861622769,0.173904646125,0.379063498488,0.00040798101991,0.0562113664363,-18.4537768948,1.91348501416,0.0143665291392,0.189485687742,-0.0100852286074,0.14571881128,-0.0989215254529,0.0457332383253,0.104787382325,0.281412484172,0.218337780102,0.101599516767,-0.0807033541245,0.000743449114265,0.000890601772637,0.011914638478,0.00175264095601,0.000972883069943,0.00128347969731,0.0018971703463,0.00140376187127,0.00131489172948,0.000966054477712,0.00186160901733,0.00078778330201,0.00375461622241,0.022188472394,0.0628040766772,0.28345576723,0.0384680632932,0.0255079296421,0.240070991975,0.000232270781755,0.0506552746293,2.28775539265,0.611643784841,0.464712870453,0.428802073902,0.325641032112,0.277431385932,0.349563213385,0.276696129983,0.2882124517,0.25920625284,0.279028607428,0.262703337295,0.226999408131,0.00103967346616,0.00104153171313,0.022575030021,0.00209077873032,0.000794345702317,0.00124042703271,0.00228660036713,0.00136083445022,0.00128117660008,0.000838938194327,0.00298243876073,0.000951989743366,0.00594807662193
